"","x"
"6009",0.999999999999999
"6010",6.84116666666667
"6011",-1.12798659301916e-15
"6012",4.97783333333333
"6013",5.965
"6014",5.03166666666667
"6015",8.797
"6016",3
"6017",5.37716666666667
"6018",4.032
"6019",3.2295
"6020",1.23566666666667
"6021",1.23333333333333
"6022",6.579
"6023",4.40833333333333
"6024",5.32016666666667
"6025",7.45783333333333
"6026",3.35833333333333
"6027",3.46416666666667
"6028",6.77
"6029",5.76066666666667
"6030",1.3045
"6031",4.93166666666667
"6032",2.07733333333333
"6033",1.03
"6034",2.4955
"6035",5.24283333333333
"6036",6.94833333333333
"6037",-7.72715225139109e-16
"6038",4.741
"6039",2.07333333333333
"6040",5.965
"6041",3.75633333333333
"6042",7.23966666666667
"6043",1.6175
"6044",0.319
"6045",4.622
"6046",5.13966666666667
"6047",2.49416666666667
"6048",4.145
"6049",5.55383333333333
"6050",3.078
"6051",0.284999999999999
"6052",8.559
"6053",4.085
"6054",8.8925
"6055",5.07766666666667
"6056",6.93
"6057",0.325
"6058",-5.15143483426073e-16
"6059",4.555
"6060",-4.08562073062058e-16
"6061",8.99666666666667
"6062",2.87633333333333
"6063",7
"6064",1.2
"6065",1.225
"6066",2.035
"6067",1.2
"6068",1.48116666666667
"6069",5.57033333333333
"6070",3.07
"6071",2.40133333333333
"6072",5.096
"6073",5.38183333333333
"6074",1.01
"6075",6.53216666666667
"6076",4.066
"6077",2.46166666666667
"6078",3
"6079",6.93316666666667
"6080",4.45333333333333
"6081",0.999999999999998
"6082",5.7055
"6083",7.7425
"6084",4.883
"6085",7.77666666666667
"6086",4.36766666666667
"6087",3
"6088",5.014
"6089",7.36733333333333
"6090",5.93
"6091",6.3175
"6092",1.03
"6093",5.85233333333333
"6094",0.999999999999999
"6095",8.6915
"6096",6.37116666666667
"6097",4.303
"6098",3.17
"6099",9
"6100",3.64733333333333
"6101",1.07
"6102",5.05716666666667
"6103",7.41416666666667
"6104",7.27216666666667
"6105",3.00133333333333
"6106",1.09
"6107",6.8825
"6108",7.0145
"6109",5.41733333333333
"6110",4.99933333333333
"6111",4.191
"6112",5.98333333333333
"6113",0.0599999999999998
"6114",5.05716666666667
"6115",6.52266666666667
"6116",-1.07469588783715e-15
"6117",0.0499999999999998
"6118",1.92216666666667
"6119",2.02
"6120",5.9
"6121",5.95933333333333
"6122",5.03083333333333
"6123",1.03
"6124",0.134
"6125",-6.92779167366098e-16
"6126",0.316
"6127",8.6785
"6128",3.22616666666667
"6129",7.11766666666667
"6130",3.16133333333333
"6131",5.10816666666667
"6132",5.181
"6133",8.9225
"6134",4
"6135",2.04
"6136",4.19066666666667
"6137",2.655
"6138",6.93
"6139",2.38366666666667
"6140",0.086999999999999
"6141",2.25183333333333
"6142",5.93
"6143",1.99
"6144",2.19933333333333
"6145",7.63666666666667
"6146",7.874
"6147",7.5045
"6148",5.11416666666667
"6149",3.759
"6150",3.3515
"6151",2.03
"6152",5.84783333333333
"6153",4.19033333333333
"6154",-1.06581410364015e-15
"6155",3.27133333333333
"6156",2.77616666666667
"6157",1.171
"6158",4.33433333333333
"6159",2.89
"6160",4.19
"6161",1.02
"6162",8.771
"6163",7
"6164",0.977833333333333
"6165",5.12583333333333
"6166",5.96016666666667
"6167",4.80666666666667
"6168",1.03
"6169",7.89
"6170",3.62733333333333
"6171",4.2555
"6172",2.81733333333333
"6173",7.22433333333333
"6174",-7.54951656745106e-16
"6175",5.87083333333333
"6176",4.99816666666667
"6177",8.3025
"6178",3.31133333333333
"6179",0.999999999999998
"6180",0.967333333333333
"6181",4.26333333333333
"6182",7.37933333333333
"6183",4.47
"6184",5.4425
"6185",7.04
"6186",8.2505
"6187",2.08
"6188",2.24766666666667
"6189",2
"6190",1.1
"6191",1.06
"6192",4.15666666666667
"6193",3.99
"6194",7.0085
"6195",7.884
"6196",5.99
"6197",5.80516666666667
"6198",5.93
"6199",5.13333333333333
"6200",5.2375
"6201",7.44583333333333
"6202",1.02
"6203",7.487
"6204",2.73933333333333
"6205",9
"6206",1.188
"6207",7.725
"6208",6.91
"6209",2.5405
"6210",4.24416666666667
"6211",4.27366666666667
"6212",4.194
"6213",6.22483333333333
"6214",7.85133333333333
"6215",3.7425
"6216",3.39183333333333
"6217",5
"6218",6.425
"6219",4.93166666666667
"6220",5.35483333333333
"6221",2.79366666666667
"6222",6.83
"6223",0.5575
"6224",1.4115
"6225",1.25733333333333
"6226",2.6655
"6227",4.96016666666667
"6228",3.068
"6229",0.578333333333333
"6230",-4.35207425653061e-16
"6231",0.488666666666666
"6232",3.1025
"6233",1.0675
"6234",4.67883333333333
"6235",0.0999999999999992
"6236",2.032
"6237",5.75
"6238",8.85
"6239",6.71933333333333
"6240",5.40216666666667
"6241",8.85
"6242",5.627
"6243",5.91
"6244",3.41933333333333
"6245",2.93833333333333
"6246",2.44666666666667
"6247",4.04366666666667
"6248",4.443
"6249",1.01
"6250",6.97533333333333
"6251",2.62183333333333
"6252",6.712
"6253",2.074
"6254",4.83
"6255",8.25766666666667
"6256",4.03
"6257",4.3305
"6258",2.57283333333333
"6259",6.9
"6260",5.07833333333333
"6261",7.91333333333333
"6262",8.81333333333333
"6263",0.999999999999997
"6264",6.9675
"6265",6.565
"6266",4.30383333333333
"6267",2.2175
"6268",4.16666666666667
"6269",8.62033333333333
"6270",6.2105
"6271",1.082
"6272",6.569
"6273",0.999999999999998
"6274",8.764
"6275",9
"6276",3.52083333333333
"6277",0.999999999999998
"6278",4.41633333333333
"6279",4.933
"6280",2.62
"6281",6.93
"6282",5.89183333333333
"6283",2.69433333333333
"6284",-2.66453525910038e-16
"6285",3.65983333333333
"6286",0.359999999999999
"6287",5.65333333333333
"6288",5.757
"6289",4.273
"6290",0.0999999999999994
"6291",0.11
"6292",3.175
"6293",5.9645
"6294",6.83633333333333
"6295",7.403
"6296",0.2025
"6297",7.303
"6298",5.9735
"6299",4.11983333333333
"6300",5.0355
"6301",6.95633333333333
"6302",1.05
"6303",5.26483333333333
"6304",0.583666666666667
"6305",5.915
"6306",6.07
"6307",6.931
"6308",5.55266666666667
"6309",2.14833333333333
"6310",6.01
"6311",4.34
"6312",3.057
"6313",0.0299999999999996
"6314",7.2425
"6315",2.90333333333333
"6316",4.99516666666667
"6317",5.11383333333333
"6318",8.01783333333333
"6319",6.6915
"6320",5.185
"6321",5.70183333333333
"6322",8.5675
"6323",-5.50670620214078e-16
"6324",1.08
"6325",8.39766666666667
"6326",4.173
"6327",8.72016666666667
"6328",3.61033333333333
"6329",3.23333333333333
"6330",4.01
"6331",7.64016666666667
"6332",6.9325
"6333",5.99
"6334",2.26
"6335",7.871
"6336",0.126666666666666
"6337",4.06
"6338",1.08
"6339",6.78466666666667
"6340",2.51866666666667
"6341",1.445
"6342",3.05666666666667
"6343",4.15333333333333
"6344",1.0975
"6345",6.9
"6346",7.01
"6347",3.073
"6348",6.82383333333333
"6349",3.4775
"6350",7.60916666666667
"6351",5.80066666666667
"6352",3.04
"6353",2.1
"6354",2.2515
"6355",5.54916666666667
"6356",3.21216666666667
"6357",4.85683333333333
"6358",6.96
"6359",1.065
"6360",1.04416666666666
"6361",1.02
"6362",6.782
"6363",6.98
"6364",6.02466666666667
"6365",2.666
"6366",7.71216666666667
"6367",6.88
"6368",5.57433333333333
"6369",0.999999999999997
"6370",5
"6371",5.86
"6372",4.53233333333333
"6373",4.02
"6374",4.415
"6375",1.03
"6376",8.85
"6377",0.0499999999999996
"6378",6.425
"6379",4.414
"6380",3.444
"6381",4.27783333333333
"6382",5.58916666666667
"6383",2.07533333333333
"6384",3.165
"6385",7.51666666666667
"6386",5.7
"6387",6.8225
"6388",4.022
"6389",3.7955
"6390",4.87
"6391",6.59983333333333
"6392",0.0499999999999994
"6393",0.149999999999999
"6394",-7.19424519957101e-16
"6395",7.22716666666667
"6396",5.75916666666667
"6397",5.214
"6398",2.085
"6399",3.53633333333333
"6400",0.8855
"6401",6.4065
"6402",7.19916666666667
"6403",4.81
"6404",4.8455
"6405",6.2215
"6406",5.842
"6407",6.95
"6408",5.875
"6409",1.014
"6410",4.11
"6411",0.0766666666666666
"6412",1.08
"6413",5.83666666666667
"6414",1.11
"6415",4.1355
"6416",4.99633333333333
"6417",5.6045
"6418",1.08
"6419",0.999999999999999
"6420",3.95533333333333
"6421",4.5375
"6422",5.16716666666667
"6423",7.01
"6424",4.64066666666667
"6425",5.43
"6426",2.89266666666667
"6427",5.72766666666667
"6428",1.07
"6429",0.239833333333333
"6430",5.976
"6431",6.34916666666667
"6432",0.999999999999997
"6433",0.999999999999997
"6434",3.41916666666667
"6435",4.26716666666667
"6436",0.257333333333333
"6437",4.93616666666667
"6438",5.799
"6439",0.0149999999999998
"6440",6.66283333333333
"6441",2.51566666666667
"6442",6.87
"6443",3.95333333333333
"6444",8.78
"6445",8.742
"6446",0.3405
"6447",2.15133333333333
"6448",2.45033333333333
"6449",3.67783333333333
"6450",2.94466666666667
"6451",0.1655
"6452",3.256
"6453",0.999999999999997
"6454",1.5465
"6455",0.999999999999998
"6456",1.21
"6457",2.29666666666667
"6458",7.19
"6459",3.41866666666667
"6460",5.229
"6461",5.11116666666667
"6462",5.88083333333334
"6463",2.0225
"6464",0.913666666666666
"6465",2.08416666666667
"6466",8.06933333333333
"6467",6.734
"6468",3.003
"6469",3.005
"6470",7.61
"6471",5.62483333333333
"6472",0.0499999999999997
"6473",5.63883333333333
"6474",5.8215
"6475",5.787
"6476",6.0925
"6477",3.11
"6478",2.05
"6479",6.54833333333333
"6480",3.033
"6481",4.70333333333333
"6482",6.98
"6483",7
"6484",4.97166666666667
"6485",7.85
"6486",1.15166666666667
"6487",1.08
"6488",5.45933333333333
"6489",0.276999999999999
"6490",5.412
"6491",7.019
"6492",4.974
"6493",8.97
"6494",4.9
"6495",0.7295
"6496",4.39166666666667
"6497",3.36666666666667
"6498",5.39566666666667
"6499",3.28283333333333
"6500",4.02266666666667
"6501",5.65066666666667
"6502",4.0225
"6503",4.85
"6504",1.01
"6505",1.0975
"6506",8.94
"6507",4.581
"6508",7.35566666666667
"6509",3.075
"6510",6.96
"6511",4.802
"6512",0.674833333333333
"6513",5.277
"6514",3.98
"6515",6.17733333333333
"6516",7.63416666666667
"6517",5.0565
"6518",7.684
"6519",1.03
"6520",0.999999999999996
"6521",0.17
"6522",4.90833333333333
"6523",5.8905
"6524",6.97066666666667
"6525",8.6585
"6526",4.74483333333333
"6527",5.84
"6528",6.3715
"6529",0.394666666666666
"6530",5.88
"6531",0.0499999999999998
"6532",2.44166666666667
"6533",1.29116666666667
"6534",5.91883333333333
"6535",7.65433333333333
"6536",0.0949999999999994
"6537",3.04
"6538",2.022
"6539",7.928
"6540",6.396
"6541",3.52616666666667
"6542",1.23
"6543",3.216
"6544",7.32183333333333
"6545",8.64
"6546",1.00033333333333
"6547",6.94333333333333
"6548",5.918
"6549",1.03
"6550",3.891
"6551",7.6015
"6552",2.068
"6553",3.51933333333333
"6554",5.43866666666667
"6555",4.0705
"6556",1.065
"6557",0.999999999999999
"6558",6.81
"6559",4.4285
"6560",4.54533333333333
"6561",4.934
"6562",4.89133333333333
"6563",2.05
"6564",7.7
"6565",8.624
"6566",5.62266666666667
"6567",5.896
"6568",5.01583333333333
"6569",4.032
"6570",0.135
"6571",5.15166666666667
"6572",5.62716666666667
"6573",3.185
"6574",4.949
"6575",4.33083333333333
"6576",7.3495
"6577",1.368
"6578",6.87066666666667
"6579",-1.00364161426114e-15
"6580",5.038
"6581",3.15
"6582",2.84016666666667
"6583",6.51416666666667
"6584",3.31983333333333
"6585",8.845
"6586",1.09
"6587",7.036
"6588",4.03666666666667
"6589",4.72083333333333
"6590",-7.105427357601e-16
"6591",4.96066666666667
"6592",1.19
"6593",8.87166666666667
"6594",0.999999999999997
"6595",1.12
"6596",8.96
"6597",8.668
"6598",4.17233333333333
"6599",4.80666666666667
"6600",5.99
"6601",0.999999999999998
"6602",4.02
"6603",4.91566666666667
"6604",3.99
"6605",7.50716666666667
"6606",6.93
"6607",5.47
"6608",0.999999999999997
"6609",1.5355
"6610",2.146
"6611",3.98
"6612",5.5065
"6613",2.16
"6614",8.9575
"6615",8.46133333333333
"6616",4.828
"6617",3
"6618",5.82
"6619",4.01
"6620",5.9805
"6621",3.3785
"6622",7.973
"6623",4.455
"6624",2.30983333333333
"6625",0.999999999999996
"6626",4.956
"6627",6.76316666666667
"6628",6.85
"6629",4.94
"6630",2.004
"6631",6.7495
"6632",0.00599999999999947
"6633",7.08133333333333
"6634",2.17483333333333
"6635",4.9625
"6636",5.01
"6637",5.914
"6638",3.96266666666667
"6639",7.96
"6640",6.894
"6641",3.19733333333333
"6642",6.76033333333333
"6643",2.34266666666667
"6644",1.13
"6645",3.055
"6646",8.66833333333333
"6647",1.58766666666667
"6648",0.0999999999999995
"6649",4
"6650",0.54
"6651",5.89
"6652",5.12783333333333
"6653",5.24583333333333
"6654",0.233999999999999
"6655",0.0699999999999997
"6656",5.93983333333333
"6657",6.50333333333333
"6658",7.02
"6659",1.19
"6660",6.29816666666667
"6661",4.4415
"6662",4.999
"6663",5.64566666666667
"6664",5.99
"6665",7.28
"6666",1.02
"6667",4.15983333333333
"6668",8.87666666666667
"6669",7.04866666666667
"6670",1.97933333333333
"6671",3.865
"6672",8.47983333333333
"6673",1.16
"6674",6.62833333333333
"6675",6.3505
"6676",4.13416666666667
"6677",5.58833333333333
"6678",6.365
"6679",3.251
"6680",0.247
"6681",0.0899999999999994
"6682",6.792
"6683",6.42566666666667
"6684",0.079999999999999
"6685",7.57116666666667
"6686",4.869
"6687",0.3305
"6688",5.38616666666667
"6689",7.4705
"6690",2.306
"6691",1.21316666666667
"6692",4.18533333333333
"6693",1.12216666666667
"6694",8.81666666666667
"6695",0.069999999999999
"6696",8.81
"6697",5.35216666666667
"6698",3.048
"6699",0.0299999999999992
"6700",1.15833333333333
"6701",6.48483333333333
"6702",1.06
"6703",1.01
"6704",4.41566666666667
"6705",4.18
"6706",0.223999999999999
"6707",4.286
"6708",1.07
"6709",6.91
"6710",0.999999999999996
"6711",5.11266666666667
"6712",5.27733333333333
"6713",5.18016666666667
"6714",5.71216666666667
"6715",5.889
"6716",7.03
"6717",4.4485
"6718",3.17
"6719",0.999999999999999
"6720",0.999999999999997
"6721",7.5675
"6722",0.229999999999999
"6723",6.56083333333333
"6724",6.68883333333333
"6725",1.98
"6726",6.902
"6727",2.452
"6728",9
"6729",5.89266666666667
"6730",6.31783333333333
"6731",4.6355
"6732",3.938
"6733",7.456
"6734",2.352
"6735",5.89783333333333
"6736",3.2125
"6737",2.78583333333333
"6738",5.82116666666667
"6739",5.726
"6740",8.8425
"6741",1.09266666666667
"6742",1.07
"6743",3.0385
"6744",5.16633333333333
"6745",8.91
"6746",0.999999999999998
"6747",6.87
"6748",2.058
"6749",6.5435
"6750",8.6
"6751",1.175
"6752",2.55416666666667
"6753",8.69
"6754",6.99
"6755",5.2235
"6756",5.22133333333333
"6757",5.07516666666667
"6758",6.98
"6759",4.06
"6760",3
"6761",4.895
"6762",5.53716666666667
"6763",6.9
"6764",7.732
"6765",0.0499999999999992
"6766",4.70066666666667
"6767",1.02
"6768",4.07
"6769",7.6675
"6770",2.1615
"6771",3.084
"6772",1.57566666666667
"6773",7.34583333333333
"6774",2.42933333333333
"6775",4.70833333333333
"6776",6.3825
"6777",5.33816666666667
"6778",6.62183333333333
"6779",2.99
"6780",3.536
"6781",2.234
"6782",8.57916666666667
"6783",2.1175
"6784",6.65666666666667
"6785",6
"6786",0.999999999999998
"6787",7.15533333333333
"6788",6.881
"6789",2.209
"6790",5.42083333333333
"6791",2.2795
"6792",4.98783333333333
"6793",7.573
"6794",1.02
"6795",5.99583333333333
"6796",4.3185
"6797",2.3745
"6798",7.97483333333333
"6799",3.35616666666667
"6800",2.131
"6801",5.95
"6802",3.77216666666667
"6803",5.0995
"6804",6.54716666666667
"6805",4.41133333333333
"6806",2.024
"6807",6.242
"6808",1.05
"6809",5.8525
"6810",0.999999999999998
"6811",1.58683333333333
"6812",4.075
"6813",7.91
"6814",-8.79296635503124e-16
"6815",2.23466666666667
"6816",4.195
"6817",1.11
"6818",4.424
"6819",1.1525
"6820",5.77483333333333
"6821",0.21
"6822",6.91
"6823",5.936
"6824",1.536
"6825",1.231
"6826",0.164
"6827",0.999999999999997
"6828",7.22383333333333
"6829",3.13166666666667
"6830",0.0724999999999992
"6831",5.885
"6832",6.89333333333333
"6833",0.15
"6834",3.08016666666667
"6835",2.14933333333333
"6836",1.713
"6837",1.35933333333333
"6838",6.39683333333333
"6839",7.845
"6840",4.06
"6841",3.93983333333333
"6842",5.82183333333333
"6843",0.999999999999997
"6844",5.934
"6845",2.1625
"6846",3.0965
"6847",0.0599999999999989
"6848",3.23666666666667
"6849",8.31466666666667
"6850",8.98
"6851",7.433
"6852",6.95
"6853",5
"6854",7.92333333333333
"6855",0.136666666666667
"6856",1.006
"6857",1.505
"6858",-8.97060203897126e-16
"6859",0.0449999999999996
"6860",3.658
"6861",5.73
"6862",2.98
"6863",5.71133333333333
"6864",6.0265
"6865",4.59966666666667
"6866",7.33416666666667
"6867",5.8115
"6868",0.999999999999997
"6869",8.74666666666667
"6870",2.01
"6871",4.48966666666667
"6872",4.17216666666667
"6873",0.56
"6874",5.025
"6875",2.96
"6876",7.6545
"6877",2.94
"6878",5.842
"6879",6.7905
"6880",8.94083333333333
"6881",3.105
"6882",4.5105
"6883",7.781
"6884",8.608
"6885",4.195
"6886",3.8135
"6887",2.1625
"6888",8.822
"6889",3.247
"6890",2.994
"6891",6.96
"6892",2.81666666666667
"6893",6.81
"6894",6.84
"6895",6.55783333333333
"6896",0.903333333333333
"6897",4.54866666666667
"6898",8.875
"6899",4.97933333333333
"6900",2.1905
"6901",3.32
"6902",5.54433333333333
"6903",6.05
"6904",5.228
"6905",6.5485
"6906",3.2905
"6907",6.78333333333333
"6908",6.85
"6909",1.05
"6910",4.311
"6911",8.5595
"6912",2.37016666666667
"6913",7.0685
"6914",8.91
"6915",6.42116666666667
"6916",0.089999999999999
"6917",0.26
"6918",4.57166666666667
"6919",8.8225
"6920",3.892
"6921",3.16
"6922",8.62333333333333
"6923",3.96666666666667
"6924",4.08
"6925",8.647
"6926",2.37566666666667
"6927",1.24
"6928",8.1825
"6929",6.35133333333333
"6930",5.58916666666667
"6931",8.22
"6932",1.103
"6933",8.8135
"6934",5.7855
"6935",3.984
"6936",5.64183333333333
"6937",6.93666666666667
"6938",6.91
"6939",2.79316666666667
"6940",6.65633333333333
"6941",5.787
"6942",2.52916666666667
"6943",8.36666666666667
"6944",5.2255
"6945",4.84966666666667
"6946",6.19033333333333
"6947",3.492
"6948",8.892
"6949",7.92
"6950",3.271
"6951",-5.32907051820075e-16
"6952",7.66716666666667
"6953",2.41583333333333
"6954",7.3145
"6955",2.633
"6956",3.30833333333333
"6957",1.04
"6958",6.93316666666667
"6959",4.80033333333333
"6960",3.5695
"6961",3.93783333333333
"6962",8.75
"6963",4.993
"6964",4.5955
"6965",0.999999999999997
"6966",0.0799999999999994
"6967",8.07833333333333
"6968",1.28716666666667
"6969",6.7195
"6970",6.80866666666667
"6971",4.056
"6972",5.24
